names	scores	pvals_adj	group
BBS2	0.33671847	0.9998635999843186	3
CDK16	0.33670294	0.999963303507041	2
TRUB2	0.3362954	0.9999810907733624	0
LPGAT1	0.33617955	0.9998885227712205	5
C7orf26	0.33601665	0.999963303507041	2
LARS	0.3359922	0.9998635999843186	3
TMEM87B	0.33590552	1.0	4
ABHD17B	0.33590227	0.999963303507041	2
SNHG8	0.33570415	0.9989176757928435	6
RPPH1	0.33537832	1.0	1
DNAJC10	0.33532283	1.0	4
ATG16L1	0.3352659	0.9998635999843186	3
USP38	0.33521214	0.9998885227712205	5
DIDO1	0.33513972	0.999963303507041	2
CPSF3L	0.33488968	0.9998885227712205	5
ZFP69	0.3347931	1.0	4
ACPP	0.33468148	1.0	1
RAB40C	0.33447525	1.0	4
SLC16A5	0.3342833	1.0	1
SIAH2	0.33415803	0.9980339765977769	7
POLR2K	0.33403403	0.999963303507041	2
CWC15	0.3339183	1.0	1
BANP	0.3338037	0.9989176757928435	6
DPY19L4	0.33370727	0.9998885227712205	5
HEMGN	0.33343056	0.9999810907733624	0
SLBP	0.33339772	0.9980339765977769	7
GLYCTK	0.33338737	1.0	1
UQCC1	0.33335656	0.9989176757928435	6
SETX	0.33330983	1.0	4
NSMAF	0.33320764	0.9980339765977769	7
ATG4C	0.33306924	0.9999810907733624	0
TPD52L2	0.33288604	1.0	4
GRSF1	0.33275688	1.0	1
ATPAF1	0.33199757	0.9998635999843186	3
TMEM18	0.3313116	0.9998635999843186	3
NFU1	0.33117446	0.999963303507041	2
AKAP8	0.33107373	0.9998885227712205	5
MLEC	0.33096623	0.9998885227712205	5
DENND1C	0.33037502	0.9998885227712205	5
PRPF31	0.3301844	1.0	4
TRIM14	0.3296108	0.9999810907733624	0
MVB12A	0.32944393	0.9989176757928435	6
ERV3-1	0.32937482	0.9998635999843186	3
ATXN1L	0.32886004	1.0	4
CHI3L2	0.32880995	0.9998635999843186	3
IRAK4	0.32876265	0.9998885227712205	5
CHPF2	0.32870892	0.9998885227712205	5
CEP68	0.32865515	0.9998885227712205	5
PRDX3	0.3279595	1.0	4
RPUSD4	0.32788542	0.9980339765977769	7
ZNF836	0.32759765	0.9999810907733624	0
TMEM222	0.32751423	0.999963303507041	2
NUDCD1	0.32731152	0.9998885227712205	5
NONO	0.3272363	0.9998635999843186	3
PDCD2L	0.32709634	0.9989176757928435	6
LINC00211	0.32628626	1.0	1
SAFB2	0.3260654	0.999963303507041	2
TOR1A	0.32591414	0.9998885227712205	5
ST7L	0.32579458	0.9980339765977769	7
ZNF468	0.32578757	1.0	4
U2SURP	0.325646	0.999963303507041	2
PDK2	0.32484418	0.9980339765977769	7
CLIP1	0.32459393	1.0	1
LAMP2	0.32452756	1.0	1
ABCC10	0.32436165	1.0	1
TCTA	0.32408386	0.9980339765977769	7
RP11-468E2.4	0.3231389	1.0	4
FOPNL	0.32291886	0.9998635999843186	3
POLR2K	0.32279688	0.9998885227712205	5
KCNK6	0.3227533	0.9980339765977769	7
LRIG2	0.32268938	0.9998885227712205	5
THAP2	0.32267678	0.9998635999843186	3
RNF125	0.32202286	0.9999810907733624	0
PACS1	0.32199705	0.9999810907733624	0
SDCCAG8	0.3218832	0.9998885227712205	5
ATF7IP2	0.32184222	0.9989176757928435	6
ERI3	0.32179055	0.9999810907733624	0
ACPP	0.3216682	0.9998885227712205	5
PEX19	0.32165563	1.0	4
ABHD5	0.32139507	0.9989176757928435	6
SPG20	0.32139507	0.9989176757928435	6
SMARCD3	0.32128328	0.9989176757928435	6
TMX2	0.32094792	0.9989176757928435	6
NNT-AS1	0.32094175	0.9998635999843186	3
ATP6V1C1	0.32091063	1.0	1
SNX5	0.32072756	0.999963303507041	2
RIT1	0.32066244	0.9980339765977769	7
CWC15	0.32061255	0.9989176757928435	6
KIR3DL2	0.32037684	0.9998635999843186	3
CHD7	0.3199581	0.9999810907733624	0
ETHE1	0.31980157	1.0	4
SNX17	0.31954563	0.999963303507041	2
EXOC4	0.3194488	0.9998635999843186	3
DCAF5	0.31918383	0.9999810907733624	0
RAB2A	0.3190453	0.9998635999843186	3
CD48	0.3183997	0.9998635999843186	3
KIFC3	0.31718922	0.9998635999843186	3
PI4KB	0.31678572	0.9998635999843186	3
GTF2B	0.3166761	1.0	4
MIS18A	0.31650862	0.9998885227712205	5
GOLGA1	0.31629366	0.9998885227712205	5
SLC19A1	0.31607866	0.9998885227712205	5
CXXC1	0.31598747	1.0	4
ABHD13	0.3155041	0.999963303507041	2
C16orf58	0.31518337	0.9999810907733624	0
KIAA0196	0.31517002	1.0	1
U2SURP	0.3150869	1.0	4
ST3GAL2	0.3150041	1.0	1
GLYCTK	0.31489626	0.9998885227712205	5
VPS13A	0.31470343	0.999963303507041	2
CECR5	0.31461558	0.9999810907733624	0
N4BP2L1	0.31438985	0.9980339765977769	7
RAB8B	0.3142513	0.9998885227712205	5
ARSG	0.3142513	0.9998885227712205	5
C21orf33	0.31423932	1.0	4
SAMD4B	0.31419978	0.9980339765977769	7
TAOK3	0.31362954	0.9980339765977769	7
AAR2	0.31333762	0.9998885227712205	5
C14orf80	0.31317985	1.0	4
MPHOSPH10	0.31269267	0.9998885227712205	5
GLYCTK	0.31258935	0.9998635999843186	3
CEP120	0.31250864	0.9998635999843186	3
AP001189.4	0.31242394	0.9998885227712205	5
KCNE1	0.31231645	0.9998885227712205	5
UBE2D2	0.31189296	0.9989176757928435	6
RP11-219B17.1	0.3114626	0.999963303507041	2
ST7L	0.31145653	0.9998885227712205	5
FBXW4	0.3114192	0.9998635999843186	3
MIS18A	0.3110609	1.0	4
EXOC6	0.31077507	0.9989176757928435	6
CXXC1	0.3105315	0.9998635999843186	3
RP11-701P16.5	0.31049123	1.0	1
PROK2	0.3104249	1.0	1
SLC22A4	0.31015942	1.0	1
RPL7L1	0.31002152	0.9999810907733624	0
PGM1	0.30989552	1.0	4
COQ7	0.30963063	1.0	4
ZNF561	0.30940208	0.9999810907733624	0
DMAP1	0.30925983	1.0	4
LYRM2	0.30904076	0.9999810907733624	0
C9orf69	0.30898643	0.9989176757928435	6
TPM4	0.3089305	0.9998885227712205	5
TMX3	0.308889	1.0	4
C9orf69	0.30873257	1.0	1
ZRANB3	0.30871743	0.999963303507041	2
RABIF	0.30871576	0.9998635999843186	3
MKKS	0.3087155	0.9998885227712205	5
CEP85L	0.30870524	0.9999810907733624	0
CRTAP	0.30844676	0.9998885227712205	5
RAB8B	0.3082039	0.9989176757928435	6
PMEPA1	0.30818367	0.999963303507041	2
SCFD1	0.30787864	0.999963303507041	2
TMEM62	0.30774808	0.9998885227712205	5
KIAA1430	0.307707	0.9998635999843186	3
CARHSP1	0.30754703	0.9980339765977769	7
TMBIM6	0.307518	0.9999810907733624	0
CLIP1	0.30738422	0.9998635999843186	3
PHRF1	0.30737206	1.0	1
YPEL3	0.3073057	1.0	1
DNAJA1	0.30720615	1.0	1
CDC16	0.30716687	0.9980339765977769	7
DHX8	0.30715668	0.9999810907733624	0
AAR2	0.3071409	1.0	4
WDYHV1	0.3068344	0.9998885227712205	5
DCAF5	0.3065052	1.0	4
CCDC22	0.30597547	1.0	4
RAB11B	0.30589128	0.9998635999843186	3
CLPX	0.30586952	1.0	4
RNF139	0.30570573	0.9998885227712205	5
NDUFS1	0.3054987	1.0	4
KIAA0125	0.30545616	0.9980339765977769	7
C10orf32	0.30488256	0.9998635999843186	3
CGRRF1	0.3044696	0.9998885227712205	5
GPATCH4	0.30439508	0.9999810907733624	0
GGNBP2	0.3042546	0.9998885227712205	5
HCFC2	0.30368462	0.999963303507041	2
EXOC4	0.30292395	0.9999810907733624	0
STX18	0.30291095	0.9998885227712205	5
TKTL1	0.302903	1.0	4
GMPPA	0.30241492	0.9980339765977769	7
BET1	0.30232027	1.0	4
FBXO33	0.30189264	0.999963303507041	2
HIST1H2AC	0.30152568	1.0	4
RFNG	0.30116892	0.9999810907733624	0
TMEM104	0.3011019	1.0	4
SAMD4B	0.3010915	0.9999810907733624	0
SENP2	0.30071068	0.999963303507041	2
GRB2	0.3005963	0.999963303507041	2
TMEM62	0.30057216	1.0	4
BANP	0.30048192	0.999963303507041	2
REEP3	0.30026683	0.9989176757928435	6
ARHGDIA	0.29993913	1.0	1
IFIT5	0.29990426	0.9999810907733624	0
IFIT2	0.2997079	0.9989176757928435	6
CD47	0.29941437	0.999963303507041	2
NKAP	0.2994082	1.0	1
CAMK1D	0.29881358	0.9989176757928435	6
KLHL24	0.29877105	1.0	4
MYO1E	0.2986137	0.999963303507041	2
DMAP1	0.29774064	0.9998635999843186	3
AC113189.5	0.29749855	0.9998635999843186	3
HDAC5	0.2971267	0.999963303507041	2
UBE3A	0.29702494	0.9989176757928435	6
WDYHV1	0.2967319	0.9998635999843186	3
TMEM167B	0.29645494	1.0	1
TASP1	0.29613063	0.9989176757928435	6
ATP5SL	0.29562536	1.0	1
TPD52L2	0.29490095	0.9989176757928435	6
ZNF503	0.29489535	1.0	1
SNRNP35	0.29458037	0.9998885227712205	5
SPAG5	0.2945635	1.0	1
MMADHC	0.29352665	1.0	4
PHACTR4	0.2935039	0.9998635999843186	3
SETX	0.29302174	0.9998885227712205	5
TMEM177	0.2930132	0.9999810907733624	0
PHF14	0.2929969	1.0	4
TNFRSF9	0.29281798	0.9998635999843186	3
SLC39A14	0.29257587	0.9998635999843186	3
NDUFB8-1	0.2925744	0.9999810907733624	0
NOL11	0.2925355	0.9998635999843186	3
ZFX	0.292108	1.0	1
ZNF330	0.29188263	0.9989176757928435	6
EHMT2	0.2916453	0.9999810907733624	0
LMF2	0.29133555	0.9999810907733624	0
ZNF747	0.29079756	0.999963303507041	2
ENTPD3-AS1	0.2907107	0.9998885227712205	5
TSPAN33	0.28942078	0.9998885227712205	5
SUV420H2	0.28934824	0.9999810907733624	0
PJA1	0.2891865	0.9998635999843186	3
PPP6R1	0.28891796	1.0	4
PHACTR4	0.28872925	0.9980339765977769	7
FXN	0.28866833	0.9998885227712205	5
SLBP	0.28856084	0.9998885227712205	5
RPL39L	0.28854716	1.0	4
PRR5L	0.2885071	0.9998885227712205	5
SMARCC2	0.2884412	1.0	4
SPEN	0.28830534	0.9989176757928435	6
BZRAP1-AS1	0.288159	0.9980339765977769	7
MCUR1	0.28767112	0.999963303507041	2
NUPL2	0.28754064	1.0	4
STX4	0.28716347	0.9998885227712205	5
ANKEF1	0.28666407	0.9999810907733624	0
ABCC3	0.28646693	1.0	1
SRSF6	0.2863342	1.0	1
IL1RAP	0.28619602	0.9998885227712205	5
PGRMC2	0.28616026	0.9998635999843186	3
STK38	0.28609627	0.9999810907733624	0
PTAFR	0.285846	0.9989176757928435	6
CDK16	0.2856224	0.9989176757928435	6
PDXDC1	0.2852286	0.9998885227712205	5
INTS12	0.28517488	0.9998885227712205	5
AP003419.16	0.28507847	0.999963303507041	2
FAH	0.28480777	1.0	1
POMT1	0.28477344	0.999963303507041	2
NFIC	0.28473762	0.9980339765977769	7
ATAD1	0.28473306	1.0	4
ACOT13	0.2843927	0.9989176757928435	6
DEDD	0.2843764	1.0	1
ARIH2OS	0.28416914	0.9989176757928435	6
PJA1	0.2838965	0.999963303507041	2
SREBF1	0.2837459	1.0	1
THOC7	0.28350875	0.9998885227712205	5
POLR2I	0.28329375	0.9998885227712205	5
CBX5	0.2830788	0.9998885227712205	5
CISH	0.2823805	0.9989176757928435	6
COPS4	0.2821651	0.9998885227712205	5
URGCP	0.28168145	0.9998635999843186	3
RBM5	0.2816411	0.9998635999843186	3
TMEM91	0.2813744	0.9989176757928435	6
DDX17	0.28084633	0.999963303507041	2
PAICS	0.28070366	0.9989176757928435	6
MAPK1IP1L	0.28041822	0.9999810907733624	0
CTC-444N24.11	0.28033623	1.0	4
LINC01003	0.28012434	1.0	4
METTL3	0.28006747	0.9998635999843186	3
PIGU	0.28000528	0.9999810907733624	0
ANTXR2	0.2798657	0.9998635999843186	3
RIOK1	0.27954072	0.9999810907733624	0
TMEM18	0.27931657	0.9998885227712205	5
RP11-349A22.5	0.27926284	0.9998885227712205	5
FH	0.27924496	0.999963303507041	2
TMX3	0.27920517	0.9999810907733624	0
WHAMM	0.27893767	0.9998635999843186	3
NPRL2	0.27891502	0.9989176757928435	6
FAM120A	0.2788452	0.9980339765977769	7
RP11-398C13.6	0.27870214	1.0	1
TRUB2	0.27853513	1.0	4
DOK3	0.27835608	0.9989176757928435	6
VPS13C	0.2779192	0.9998885227712205	5
GTF2H2	0.27786312	0.9999810907733624	0
ABHD13	0.27750176	0.9999810907733624	0
MIS18BP1	0.27747566	1.0	4
MANBA	0.27656746	0.9989176757928435	6
KPNA1	0.27637416	0.9980339765977769	7
ISG20L2	0.27598435	0.9998885227712205	5
GZMB	0.27556133	0.9989176757928435	6
ARHGEF7	0.2755466	0.999963303507041	2
BRAT1	0.2754676	0.9998635999843186	3
ACP1	0.2754469	0.9998885227712205	5
ANAPC4	0.27533776	0.9989176757928435	6
RPUSD4	0.2753175	1.0	1
VMAC	0.2752255	0.9998635999843186	3
ATXN7L3B	0.2751015	0.9999810907733624	0
TTC8	0.27466702	0.9989176757928435	6
RP11-1055B8.7	0.27466702	0.9989176757928435	6
RP11-141B14.1	0.27466702	0.9989176757928435	6
TSSC1	0.2744409	0.999963303507041	2
OAT	0.2744185	0.9998635999843186	3
MARCH6	0.27421987	0.9989176757928435	6
STX16	0.27414656	0.9999810907733624	0
PHRF1	0.27379274	0.999963303507041	2
TBC1D23	0.27363038	0.9999810907733624	0
AKAP8	0.2732887	0.9998635999843186	3
RRAGC	0.27260277	0.9998635999843186	3
DNAJA3	0.27260277	0.9998635999843186	3
C21orf33	0.27252057	0.9999810907733624	0
ETHE1	0.27243713	0.9998885227712205	5
RUNDC1	0.2716195	0.999963303507041	2
RNF14	0.27131334	0.9989176757928435	6
PCGF1	0.27119052	0.9998635999843186	3
DNAJC15	0.27089506	0.999963303507041	2
AP3S1	0.27080098	1.0	4
SAFB2	0.27079135	0.9999810907733624	0
TTC14	0.27074668	0.9998635999843186	3
MMP9	0.2706426	0.9989176757928435	6
RP11-1055B8.7	0.2705392	1.0	1
MED30	0.27053612	1.0	4
RAB21	0.27020735	1.0	1
MED7	0.26963556	1.0	4
PTCH1	0.26909235	0.9998635999843186	3
RP11-527L4.5	0.2690105	0.9999810907733624	0
C6orf25	0.2688899	0.9998885227712205	5
C3orf38	0.26856744	0.9998885227712205	5
SIVA1	0.26852745	0.9998635999843186	3
FOPNL	0.26829872	0.9998885227712205	5
BET1	0.2680107	0.9980339765977769	7
TAOK3	0.26767555	1.0	4
SLC39A1	0.2675696	1.0	4
OSBPL7	0.26751357	0.9999810907733624	0
TMX3	0.2674007	0.9989176757928435	6
ALKBH4	0.2674007	0.9989176757928435	6
NUDCD1	0.26717806	0.9999810907733624	0
FEM1B	0.26717713	0.9989176757928435	6
CLPX	0.26717713	0.9989176757928435	6
MAEA	0.26712644	0.9999810907733624	0
HOMER2	0.26706532	0.9989176757928435	6
ISY1	0.26691344	0.9998635999843186	3
GOSR2	0.26688907	1.0	1
RFC2	0.26687023	0.9980339765977769	7
RP11-1000B6.3	0.26684174	0.9989176757928435	6
PRKAR2B	0.26684174	0.9989176757928435	6
CRTC1	0.2666248	0.999963303507041	2
SNTA1	0.26661816	0.9989176757928435	6
RP11-142C4.6	0.26661816	0.9989176757928435	6
SARDH	0.26614568	0.9999810907733624	0
PDIK1L	0.26609406	0.9999810907733624	0
TMEM234	0.26598763	0.9998885227712205	5
NBR1	0.26594505	0.9998635999843186	3
BLZF1	0.26587445	1.0	4
TCTA	0.2657685	1.0	4
KIF3A	0.26562226	0.9998635999843186	3
AAGAB	0.26546085	0.9998635999843186	3
RAB9A	0.2653885	0.9989176757928435	6
PCYT1A	0.2652767	0.9989176757928435	6
STK38	0.2649645	1.0	1
KCNQ1OT1	0.26471776	0.9989176757928435	6
USP5	0.26458928	0.9980339765977769	7
LTV1	0.26439118	1.0	4
ICAM2	0.26420912	0.9980339765977769	7
MED9	0.263994	0.999963303507041	2
SLC35A2	0.2639352	0.9989176757928435	6
ASXL2	0.26383626	1.0	1
GPS1	0.26372582	0.9998635999843186	3
ZBTB10	0.26351532	0.9998885227712205	5
SLC22A4	0.26348805	0.9989176757928435	6
RPL7L1	0.26343766	1.0	4
TTC14	0.26337627	0.9989176757928435	6
PLEKHA1	0.2630409	0.9989176757928435	6
PEX16	0.26297113	0.9999810907733624	0
ARPC5L	0.26281732	0.9989176757928435	6
MED9	0.26264307	1.0	4
ILF3	0.26264167	1.0	1
ACOT11	0.26259375	0.9989176757928435	6
C19orf33	0.26259375	0.9989176757928435	6
SPATA7	0.26259375	0.9989176757928435	6
ZBTB10	0.26253712	1.0	4
ZNF45	0.26248413	1.0	4
LIX1L	0.2623782	1.0	4
C16orf80	0.2621522	0.9998635999843186	3
MRPL19	0.2619544	1.0	4
C9orf37	0.26183552	0.9999810907733624	0
SLC25A12	0.26179546	0.9998885227712205	5
KLF13	0.2615805	0.9998885227712205	5
PTCRA	0.2615805	0.9998885227712205	5
NIT2	0.2613717	1.0	4
PDK2	0.2613187	1.0	4
EWSR1	0.26126772	0.9999810907733624	0
SF3B5	0.26098204	0.9998635999843186	3
C4orf33	0.26084197	1.0	4
RPUSD4	0.2607803	0.9998635999843186	3
WDR44	0.26061305	0.9998885227712205	5
ERCC6L2	0.26052412	1.0	4
RWDD4	0.260416	0.9999810907733624	0
WDR55	0.26040757	0.9980339765977769	7
GNPAT	0.26002187	0.9998885227712205	5
ZNF404	0.2599144	0.999963303507041	2
GIT2	0.25983545	1.0	4
SNX9	0.25945717	0.9980339765977769	7
PRPS2	0.25894487	0.9999810907733624	0
EXOSC8	0.25893492	1.0	4
PPIL2	0.2589047	0.9989176757928435	6
SLC25A12	0.25882897	1.0	4
AEBP1	0.2587929	0.9989176757928435	6
GUSB	0.25851113	1.0	4
HMGXB4	0.25842747	1.0	1
MRE11A	0.25814077	0.9998885227712205	5
SPRY1	0.25762674	0.999963303507041	2
ATP6V1C1	0.25761056	1.0	4
MYOM2	0.25732172	0.999963303507041	2
TIMM10B	0.25706813	0.9998635999843186	3
DDB2	0.2564159	0.9980339765977769	7
MED28	0.25636855	0.999963303507041	2
ATG4C	0.25633353	0.9989176757928435	6
AC074138.3	0.25630146	0.9998635999843186	3
LRRC59	0.25617105	1.0	1
DEDD	0.25610995	0.9989176757928435	6
EXOC6	0.2559684	1.0	4
PI4KB	0.25565055	1.0	4
PRDM2	0.25561547	0.9999810907733624	0
CCP110	0.2556147	0.9998885227712205	5
PPP2CA	0.25545412	0.9998635999843186	3
MYOM2	0.25522676	1.0	4
RAB7A	0.25488922	0.9998635999843186	3
PDIA5	0.25484374	1.0	1
ARRDC4	0.25481054	1.0	1
DISP1	0.2547685	0.9989176757928435	6
RIN2	0.25464463	1.0	1
PTGDR2	0.25454488	0.9989176757928435	6
NEFH	0.25454488	0.9989176757928435	6
TNFSF12	0.25432435	0.9998635999843186	3
RP11-792A8.4	0.25416356	0.9998885227712205	5
TTN-AS1	0.25404733	1.0	1
FOSL2	0.25404188	0.9998635999843186	3
ARID4A	0.2537191	0.9998635999843186	3
SENP2	0.25368235	1.0	1
VTI1A	0.25343272	0.999963303507041	2
DLST	0.25335738	0.9998885227712205	5
C10orf32	0.25331733	1.0	1
SDCCAG8	0.25281957	1.0	1
LYSMD4	0.25275627	0.9989176757928435	6
DMTN	0.25254416	0.9999810907733624	0
PLA2G12A	0.2523377	0.9999810907733624	0
AGPAT1	0.25220725	1.0	4
GID8	0.25141478	0.9989176757928435	6
ATP5H	0.25141478	0.9989176757928435	6
STMN1	0.2513053	0.9999810907733624	0
ARRDC3	0.2512838	0.9980339765977769	7
ARMC7	0.25115383	0.9998885227712205	5
RDH14	0.2510794	0.9989176757928435	6
PPP1R8	0.2509956	0.9999810907733624	0
OSBPL1A	0.25074404	0.9989176757928435	6
SAMD4B	0.25063226	0.9989176757928435	6
TNFRSF9	0.25052047	0.9989176757928435	6
ZNF747	0.25024903	0.9998635999843186	3
ZNF468	0.25015378	0.999963303507041	2
GFER	0.25008762	0.9998635999843186	3
AP3S1	0.24980517	0.9998635999843186	3
PPIF	0.24976316	0.9980339765977769	7
HDAC5	0.24957308	0.9980339765977769	7
FN3KRP	0.24948236	0.9998635999843186	3
TSSC1	0.24940258	0.9989176757928435	6
REXO2	0.24939966	1.0	4
BLZF1	0.24919993	0.9998635999843186	3
PCGF1	0.2491363	1.0	1
SUOX	0.24895024	0.9998885227712205	5
SAAL1	0.2489337	0.999963303507041	2
PTGDS	0.24887712	0.9998635999843186	3
BABAM1	0.2487502	0.9999810907733624	0
ANAPC4	0.24859467	0.9998635999843186	3
ZCCHC9	0.24850826	0.9989176757928435	6
ATG16L1	0.24817115	0.999963303507041	2
RIOK2	0.24815083	0.9998635999843186	3
IGLL5	0.2476723	0.9980339765977769	7
DTYMK	0.24759856	1.0	4
SMIM12	0.24746488	0.9998635999843186	3
RP5-894A10.2	0.24739036	0.9989176757928435	6
NOC4L	0.24729215	0.9980339765977769	7
SCP2	0.24710207	0.9980339765977769	7
TRAPPC12-AS1	0.2469432	0.9989176757928435	6
RP11-162G10.5	0.24691296	0.999963303507041	2
ACPP	0.24649605	0.9989176757928435	6
CTB-113I20.2	0.24649605	0.9989176757928435	6
RP11-532F6.3	0.24649605	0.9989176757928435	6
EID2	0.24638017	1.0	4
ZNF69	0.2461504	0.999963303507041	2
SREBF1	0.24599423	0.9998885227712205	5
MVD	0.24599423	0.9998885227712205	5
MZT1	0.24596278	0.9999810907733624	0
USP25	0.24588351	0.999963303507041	2
ADAP2	0.24571352	0.9989176757928435	6
FAH	0.24545677	0.9998885227712205	5
FNBP4	0.24519722	0.999963303507041	2
TIMM22	0.2449632	0.9998635999843186	3
GMPPA	0.24482253	1.0	1
BRWD1	0.2448018	0.9998635999843186	3
PDK2	0.24437204	0.9989176757928435	6
SERPINE2	0.24423356	0.9999810907733624	0
RELT	0.2442059	0.999963303507041	2
LDOC1L	0.24352191	0.9998885227712205	5
GTPBP6	0.24352191	0.9998885227712205	5
PXMP4	0.2432685	0.9998635999843186	3
ZNF836	0.24319945	0.9998885227712205	5
C16orf54	0.24293688	1.0	4
HAVCR2	0.24292034	0.9980339765977769	7
DTYMK	0.24279839	1.0	1
VDAC3	0.24271573	0.9998885227712205	5
KRBOX4	0.2425283	0.999963303507041	2
DENND5B	0.24247162	0.9989176757928435	6
CDC42BPB	0.24247162	0.9989176757928435	6
N4BP2L1	0.24222328	0.999963303507041	2
ABT1	0.24219462	0.9999810907733624	0
SIN3A	0.24182443	1.0	4
WDR45	0.2416891	0.9989176757928435	6
SAMSN1	0.24141242	0.9998635999843186	3
PRPF8	0.24097332	1.0	1
C1QC	0.24094212	0.9998885227712205	5
PAXIP1-AS1	0.24071199	1.0	4
FADS1	0.24056591	0.9998885227712205	5
FBXO4	0.24045941	0.9989176757928435	6
ACD	0.24044932	0.9980339765977769	7
ARMC7	0.24036333	0.9998635999843186	3
ENKUR	0.24029718	0.9998885227712205	5
IFI27	0.24012405	0.9989176757928435	6
PJA1	0.24007826	0.9999810907733624	0
PDCD1	0.24007826	0.9999810907733624	0
FHL1	0.24001224	0.9989176757928435	6
FAH	0.23975846	1.0	4
NAP1L4	0.23970549	1.0	4
BCDIN3D	0.23944062	1.0	4
COPS4	0.23922972	0.9989176757928435	6
ARHGAP33	0.23922655	0.9999810907733624	0
GRAP	0.23911794	0.9989176757928435	6
F5	0.23911509	1.0	1
TEX2	0.23875009	1.0	1
SCAPER	0.23867078	0.9989176757928435	6
LINC00662	0.23852493	0.999963303507041	2
ARGLU1	0.23838115	1.0	4
BANP	0.23831871	1.0	1
TNFRSF1B	0.23806332	1.0	4
GPKOW	0.2379783	0.9980339765977769	7
PTPRN2	0.23767799	0.9999810907733624	0
RMDN3	0.23757175	0.999963303507041	2
ADAL	0.23732169	1.0	4
GNPTAB	0.2370279	0.9980339765977769	7
MADD	0.23700385	1.0	4
NUDCD1	0.23697396	0.9998635999843186	3
DDX56	0.23681255	0.9998635999843186	3
SAMD1	0.23679195	1.0	4
ZNF594	0.23673294	0.999963303507041	2
DNAJC27	0.23665668	0.999963303507041	2
EVA1B	0.23636816	1.0	4
ATPAF1	0.2361033	1.0	4
RFXANK	0.23599735	1.0	4
HMG20A	0.23581973	0.9999810907733624	0
ACADM	0.23576346	0.9998635999843186	3
UBE2C	0.23562653	1.0	4
NKAP	0.23548101	0.9998635999843186	3
SH3KBP1	0.23499681	0.9998635999843186	3
CRTC2	0.23498172	0.9989176757928435	6
RBM4	0.23493788	1.0	4
VPS13C	0.23493704	0.9980339765977769	7
POLR2K	0.2348849	1.0	4
C2orf76	0.23480134	1.0	1
SNHG12	0.23452155	0.999963303507041	2
ZNF653	0.23447227	0.9998635999843186	3
PKN2	0.23408741	0.9989176757928435	6
XPNPEP1	0.23357357	1.0	1
RGS14	0.23330487	0.9989176757928435	6
CYTH2	0.23330487	0.9989176757928435	6
ASB8	0.23330213	0.9998635999843186	3
CDC42BPB	0.23322521	0.999963303507041	2
ZNF256	0.23322521	0.999963303507041	2
FNTA	0.2330813	0.9989176757928435	6
RP5-827C21.4	0.23287746	0.9999810907733624	0
INVS	0.23276769	0.999963303507041	2
MFF	0.23229876	0.9989176757928435	6
GOSR2	0.23225303	0.9998635999843186	3
SYCE1	0.23218697	0.9989176757928435	6
TOP2B	0.23213027	1.0	4
RSPH9	0.2318591	0.9998885227712205	5
UBA5	0.23185264	0.999963303507041	2
RWDD4	0.23173982	0.9989176757928435	6
C5AR2	0.23164411	0.9998885227712205	5
MRPS18A	0.23142913	0.9998885227712205	5
MKLN1	0.23122972	1.0	4
FBXO25	0.23104255	0.9998635999843186	3
RP5-827C21.4	0.23085259	1.0	1
C3orf38	0.23075531	0.9980339765977769	7
TMEM138	0.2306794	0.9998635999843186	3
TSPAN33	0.23062192	0.9989176757928435	6
TRIM16L	0.23039834	0.9989176757928435	6
UBA5	0.22983196	0.9999810907733624	0
ZNF333	0.22933304	0.9998885227712205	5
COLGALT1	0.22916865	0.9989176757928435	6
NCOA4	0.22879294	1.0	4
SMYD4	0.22868809	0.9998885227712205	5
PPIL4	0.22838664	0.9999810907733624	0
C8orf44	0.22788738	0.999963303507041	2
ARHGAP18	0.22782816	0.9998885227712205	5
CORO1C	0.22771406	0.9980339765977769	7
KLRC1	0.22769351	0.9998635999843186	3
TMEM102	0.22766703	1.0	1
RP11-545I5.3	0.2274686	1.0	4
ARVCF	0.22736265	1.0	4
ARHGAP21	0.22718322	0.9998885227712205	5
IFFO1	0.22715645	0.9989176757928435	6
POLR3K	0.2269342	0.999963303507041	2
ZNF32	0.22652337	0.9998635999843186	3
EXOSC8	0.22648452	0.9998885227712205	5
UBE2E1	0.22632416	0.999963303507041	2
MNAT1	0.22624092	0.9998635999843186	3
POLR3K	0.22620699	1.0	1
ZNF559	0.22492586	1.0	4
GADD45B	0.22481841	0.9998885227712205	5
IFI44	0.224661	1.0	4
MPHOSPH10	0.2241024	0.9998635999843186	3
RBM7	0.22381341	1.0	4
MKLN1	0.223636	0.9998885227712205	5
RBM25	0.22332801	0.9999810907733624	0
MRPL19	0.22325058	0.9999810907733624	0
COMMD10	0.22312476	1.0	4
PACSIN2	0.22309855	0.9998885227712205	5
RPH3A	0.22305463	1.0	1
R3HDM1	0.22296584	1.0	4
TBC1D15	0.22288355	0.9998885227712205	5
PROCA1	0.22242415	1.0	1
TAF10	0.22239186	0.9980339765977769	7
SPATA6	0.2223495	0.9989176757928435	6
PROK2	0.22228666	0.9998635999843186	3
CCDC94	0.22220178	0.9980339765977769	7
CASP4	0.22212592	0.9989176757928435	6
TMEM167B	0.22190234	0.9989176757928435	6
UCK1	0.2215614	1.0	1
DENND6A	0.2214296	1.0	4
